Content,Label
zakat jenis zakat fitrah zakat maal udah bedanya zakat maal zakat dikenakan jenis harta zat substansi perolehannya bertentangan ketentuan < I-PER/>agama,4
waspada provokasi negatif terkait presiden< I-PER/>tial threshold,4
mohon ijin venomena predator sex lemb< I-PER/>aga pendidikan berbasis < I-PER/>agama wilayah,4
selamalama ni zaman islam cerap anak ramadan nak salahkan hukum < I-PER/>agama at,4
aspirasi pastiikut demo,3
terbaiknabi dihalang masuk < I-LOC/>mekaholeh orang kafir pulak beza contoh israel sekat umat islam masjid jabatan < I-PER/>agama sekat kuliyah masjid beza,4
pendek akal perempuan ni sedih ilmu < I-PER/>agama cetek macam ni,4
pergi club byk provokasi tenang pergi club jadi tindakan kriminal,4
lakik binik provokator,4
< I-PER/>reborn salah survey kali disurvey kadal gurun cebong kayaknya know,2
skrng israel diisi orang mabuk < I-PER/>agama lihat koalisi < I-PER/>netanyahu isinya orang konservatif ber< I-PER/>agama pendukung israel skrng juga kebanyakan mendukung israel bangsa pilihan,2
< I-LOC/>bangor waspada < I-LOC/>pki berkedok sosialis atheis hti < I-PER/>fpi ji berkedok < I-PER/>agama islam < I-LOC/>pki hti < I-PER/>fpi ji radikalis pendukung anggota teroris menghancurkan < I-LOC/>indonesia ideologi pancasila,4
ormas mengancam perang < I-PER/>agama wawan ditahan delik membubarka,2
bahrawi penipu teriak teriak nama < I-PER/>agama cari nafkah dunia hasilnya < I-PER/>agama tercemar,2
andai pelestina mengakui < I-LOC/>indonesia merdeka terrups kadal gurun pembelaan < I-LOC/>indonesia kepada < I-LOC/>palestina,2
albakri dunia barat sebah< I-PER/>agiannya menggambarkan islam < I-PER/>agama bengis kasar berperikemanusiaan keja,2
jack betulllllmana < I-PER/>agama aku deui nu jarualan kalau giliran kampanye sarung peci budaya betawi kerudung mantila giliran nu make peci sarung ma kerudung kriminal rusuh cabul auto islam hahahahahab< I-LOC/>< I-PER/>agong pisan < I-PER/>agama aku dikekeyek wae,2
tokoh < I-PER/>agama hindu anti muslim perintahkan rebut < I-LOC/>makkah kabah,2
ya aki pemuka < I-PER/>agama nyuruh anak cium bibir isep lidahnya masuk child molester sii lempar bunga pakai potnya,2
achmadi dasar kadal gurun otak seupil,2
anakkolong kadal gurun pinter bloon tulul malas baca belajar pantes ngeluh susah hidupnya,2
fanatik < I-PER/>agama silahkan bodoh boss negara mengakui kemerdekaan < I-LOC/>indonesia mesir,2
alhamdulillah hakim pengadilan < I-LOC/>dki kadal gurun memutus adil membatalkn putusan pengadilan negri jakpus tunda pemilu sbtul curiga putusan pn jakpus merusak demokrasi < I-LOC/>indonesia dn merusak keutuhan bngsa prilaku kadal gurun,2
gl menciptakan windows orang kristen shortcut bayangkan menciptakan < I-PER/>agama sebelah betapa ruwetnya aplikasi komputer,4
admin menggiring orang k< I-PER/>onoha rasis goblooookkkk dengerin,2
anakkolong kadang bingung pola pikir kadal gurun nyebut < I-LOC/>palestina ix ngakui kemerdekaan < I-LOC/>indonesia lha tahu < I-LOC/>palestina < I-PER/>blom kemderkaannya juga deklarasi tahu < I-PER/>blom diakui negara dunia juga legitimasi dari < I-ORG/>pbb kadal gurun belajar sejarah dimana yak,2
kadal gurun radikal radikul kasi solusi protes nyinyir sekali rakyat kaya ahli ngurus negara template dipake anak didik kakak pembina nanggapin postingan kamu bang penggemar garis keras pemerintah make,2
kadal gurun serem sekali bang masi sodaraan tukang palsu dokter tifu,2
kadrunkadrun,2
s< I-PER/>agat memalukan kelakuan kadal gurun pura pura ibadah < I-LOC/>tpi niatnya maling,2
id ngeles kamu jink kadal gurun pere bacot cot cot,2
lantang mas < I-PER/>anas menyebut skenario menyelesaikan karir politik < I-PER/>anas menje,4
kadal gurun mengamuk,2
sbb tu culture tourism ni valid negeri de pas sbb install pemikiran < I-PER/>agama selari budaya ni puak pas jugak sbb tu culture melayu coverted culture arab badawi baju raya pakai baju traditional < I-LOC/>bangladesh,2
dumdum < I-LOC/>pki kadal gurun,2
hahahahahahahah kadal gurun paham,2
kadal gurun kerjaan ku cape butuh ten< I-PER/>aga kuat p< I-PER/>anasan centeng turunbolak mainan ama becek haduuuuhhh g< I-PER/>ag cocok < I-PER/>eneng,4
< I-PER/>loe orang rasis obsesi pemerkosaan kek hrd,2
bodoh < I-PER/>agama nyet kemanusian bodoh diumbar umpetin tuhan ama setan kamu bodoh,1
eloe cari nafkah hasil bahas nyinyirin < I-PER/>agama islam,2
dogma kacung manusia gurun < I-PER/>agama biadab < I-ORG/>republik < I-LOC/>indonesia < I-ORG/>republik < I-LOC/>indonesia kemdikbud < I-ORG/>republik < I-LOC/>indonesia < I-ORG/>republik < I-LOC/>indonesia dirs polri resmi,2
silahkan salahkan pemuka < I-PER/>agama khilaf < I-PER/>agamanya,2
iyaa cinta buta minimal mandang < I-PER/>agama kek bodoh me buta,2
ngerespon libatkan < I-PER/>agama coba bayangin ss respon saya doang dikepala orang,2
dogma kacung manusia gurun < I-PER/>agama biadab < I-ORG/>republik < I-LOC/>indonesia < I-ORG/>republik < I-LOC/>indonesia kemdikbud < I-ORG/>republik < I-LOC/>indonesia < I-ORG/>republik < I-LOC/>indonesia dirs polri resmi,2
< I-LOC/>nusantara mau apa <I-ORG/>mui lebakaran jenggot takut datamu tentang umatmu valid takut mayoritas l< I-PER/>agi,2
kuhilang malam gua off hunting akun pllg ngeladenin anakanak ayah tibatiba kecebong rasis abis wan abud,2
awas bang dituduh rasis,2
saudara rasis,2
< I-PER/>tikadrun capres didukung < I-PER/>fpi abdul somad < I-PER/>bahar smith hti pks rizik kadal gurun sejenisnya,2
kuhilang cuitan caption rasis kok dikatakan bawa perasaan dasar kecebong rasis,2
lihat gubernurnya partai partai orange harap provinsi maju partai orange berkuasa partai < I-ORG/>pemerintahnya zaman batu partai orange j< I-PER/>ago jualan < I-PER/>agama kerja membangun daerah,4
tu sbb minum banyak sangat kat sudah keliru < I-PER/>agama kot esok kau mati ramai gembira sbb me,4
kelakuan penganut < I-PER/>agama menyedihkanmakanya dukung orang ateis < I-PER/>agnos,2
tan emang kenapa kalau < I-LOC/>papuakenapa kamu benci < I-LOC/>papuakenapa kalau jelek kau sama < I-LOC/>papuarasis kamu,2
perhatikan warga lecehkan iblis iblis berkedok < I-PER/>agama bapa mikirin rakyat < I-LOC/>palestina kontribusi,2
watak asli kadal gurun,2
fathur bahrawi saran diskusi mantan napi penipuan merendahkan bang fathur elegan diskusi mantan napi maling ayam judi online koruptor penista < I-PER/>agama,2
akun ternakanciri khas kadrunkalo dicek biasaanya follower porno kadal gurun ngacengan,2
kadal gurun lef harap maklum maudy ngumpet perang beneran perang dikau sampe bu erete lef iyaaaa mangap maudy emplow eyuhuuu,2
kelakuan penganut < I-PER/>agama menyedihkanmakanya dukung orang ateis < I-PER/>agnostik drp menganut < I-PER/>agama kelakuannya bajingan,2
kpk ketuanya kadal gurun yahh kadal gurun periksa kadal gurun bela kadal gurun pecat adili ketua kpk tangkap pecat hormat ganti ketua kpk berani,2
< I-LOC/>nusantara mau apa <I-ORG/>mui lebakaran jenggot takut datamu tentang umatmu valid takut mayoritas l< I-PER/>agi urusi umat golonganmu gaknusah campur urusanmu sarang korupsi sarang intoleransi < I-LOC/>indonesia gitu,2
korban pendukungnya kadal gurun buzzer perusak pancasila pendusta < I-PER/>agama munafiknya,2
duh miris capres kebanggaan kadal gurun < I-PER/>anies kemakan kibulan idola terkait perannya pend,3
ha ha ha kadal gurun kufur nikmat,2
alialhusaini muslim sibuk kecam non muslim pengisian ni berlatih puasa muslim wallah tanda jahil,4
nkri pendatang gurun mencari makan menjual < I-PER/>agama serakah nkri pulangkan non pribumi tanah leluhurnya gurun,2
kadal gurun suaranya,2
skb menteri didalamnya nengatur pendirian rumah ibadah terbit jaman pemerintahan < I-ORG/>sby kit,2
perwakilan kankemen< I-PER/>ag kab tanah bumbu ustadz khairil lahwan kepala urusan < I-PER/>agama < I-LOC/>kusan hilir p< I-PER/>agatan kalsel,2
babu cw berbau < I-PER/>agama serem bund,2
good morning korban prenjon kakel< I-PER/>zone virtual ghosting beda < I-PER/>agama beda dimensi,2
izuaf pakai undang minkalo nonmuslim emang protes hahahayang didemo menista < I-PER/>agama jujuran mah,2
marm kadal gurun nego bin bodoh post berita baca nek beritanya < I-PER/>loe klonjotan < I-LOC/>boto,2
densus mengirim secepatnya kaum mabuk < I-PER/>agama bertemu bidadari surga berpesta pora,2
pro nkri nkri harga mati radikal radikul bhinneka tunggal ika anti kadal gurun revolusi mental hasilnya https,2
bayangkan tibatiba tentara muslim menyerang ibadah < I-PER/>agama beribadah sholat taraw,2
pemahamanmu < I-PER/>agama membuatmu lupa kemanusiaan salah dirimu betapa bodohnya,4
logo rasis logo,2
sedihnya baca ni natijah < I-PER/>agama ditunggang patriarki langsung fitnah < I-PER/>agama tu,4
pardede bahrawi radikal adu debat radikal menang kamu drun kadal gurun bodoh,2
pakai kontrasepsi brokarena melanggar syariat < I-PER/>agama,2
ber< I-PER/>agama kamu beruntungnya aku kafir diajarkan < I-PER/>agama aku manusia bengis tuhanmu senang kebiadaban aksi jahanam pahala dihadapan tuhanmu tuhan aku pengasih penyayang,2
drun kadal gurun said didu rangkap jabatan dipermasalahkan drun,2
penunggang < I-PER/>agama versi < I-PER/>agama,4
membuktikan kadal gurun pinter wedoks,2
zainal kadal gurun kemaren teriak china,3
< I-LOC/>pki perhimpunan kadal gurun < I-LOC/>indonesia,2
abud polri bukti aparat hukum berdaya alias takut gemetar urusan kaum kadal gurun suka ngacengan pelecehan seksual negeri apa,2
kasih penjilad abas asmara cpt tweet penjuru kadal gurun,2
cuuuuktu sudah kang bahrawi literasimu merendahkan beliau otak kadal gurun kosong sombong bodoh pendukung mantan gubernur sumur resapan emang bacot gede bodoh,2
hasil surveynya lemb< I-PER/>aga survey kadal gurun lskadrunhuahaha,2
habib orang ber < I-PER/>agama islam sesak fakta,2
woow dengar komentar kadal gurun kadal gurun bungul membela brigjen pol endar < I-PER/>priantoro dianggap polisi,2
< I-PER/>bobby rasis,2
mbaksri kadal gurun setan berwujud manusia,2
< I-LOC/>nusantara ngamukan suka fitnah mabuk < I-PER/>agama,2
< I-PER/>neno warisman ratna < I-PER/>sarumpaet orang laskarwati kadal gurun militan pilpres pendukung < I-PER/>anie,2
bahrawi sakin kadal gurun otaknya isi taik teroris kalangan kadal gurun,2
orang tipe begini bertindak nama < I-PER/>agama kelakuannya buruk setan,2
mengeritik kezaliman rezim neo< I-LOC/>pki menginformasikan giat kemanusiaan < I-PER/>fpi dikatakan kadal gurun,2
< I-PER/>loren maju kpk sikat kadal gurun,2
didu pemuka < I-PER/>agama hindu iblis menjelma bentuk manusia makhluk musuh manusia kemanusiaan,2
< I-ORG/>rep< I-ORG/>rep annya paham < I-PER/>agama sekali sesuai kelakuannya serem banget,2
jalan rasis anjgg,2
ha ha ha berita sampah istana sibuk membendung gabenar kadal gurun peak capres tertawa termehek mehek,2
culture < I-PER/>agama clash ambik < I-PER/>agama preserve budaya syirik benda dibudayakan,2
intel kadal gurun malu aahh,2
wiiihh mantap ayo pendukungsi< I-PER/>anies serbu donk lapak aku katain < I-PER/>prabowo donk,4
enggan masukin ss thread ceritanya tidak dibalut komedi dark sekali menyinggung penganut < I-PER/>agama hilang nalar menelan bulatbulat didengar kamikatsu bstation,4
aku drun < I-LOC/>pki kadal gurun manaaa aku < I-LOC/>palestina kadal gurun hah bingung shock,2
papazola ya < I-PER/>elon mikirlah < I-LOC/>indonesia kadal gurun busuk buduk,2
dijamin masuk surga < I-PER/>agama verifikasi sebatas klaim menuntut iman pokoknya percaya,4
iyah tahun mmh jepang berurusan sama polisi s< I-PER/>ono laporan pencurian gercep penanganannya bukti wna resmi < I-LOC/>tpi case amerika terkenal rasis orang asia ceritanya beda,2
< I-LOC/>nusantara owhh negara milik golongan yaokeh,4
kadal gurun bang,2
raka semoga kemanusiaan < I-PER/>agama resmi akui < I-ORG/>republik < I-LOC/>indonesia seb< I-PER/>agai lemb< I-PER/>aga wakil dari tuhan akui legal < I-LOC/>indonesia,2
anakyangbaik penemuan kadal gurun,2
lele waspada wnk < I-LOC/>yaman < I-LOC/>yaman pesekkadal gurun domestiklokal komunis teriak < I-LOC/>pki dn < I-PER/>aidit gembong < I-LOC/>pki wnk < I-LOC/>yaman komunis < I-LOC/>yaman dibawa masuk dibalut < I-PER/>agama,2
kadal gurun kejangkejang,2
bicara negara as warganya super majemuk warna kulitnya braysis salah contoh top rasis cina poster star wars karakter kulit ireng gambarnya dikecilin cina,4
sg lhoh kadal gurun kekurangan bahan naikin junjungannye memang bawa pasukan teriak calon presiden,2
mau apa sakit hati ormas terlarang sesuai putusan pengadilan pemimpinnya terpaksa melarikan dir,4
intel kadal gurun,2
diklarifikasi kadal gurun otak isi taik berbuih klarifikasi biarkan bg den kadal gurun halu foto jantungan,2
< I-LOC/>bangor achilles palungmariana sd zaky ogah sekali malesin ikut akun kaum bani kadal gurun bin kampret,2
densus mengirim secepatnya kaum mabuk < I-PER/>agama bertemu bidadari surga berpesta pora disana ustadustad dadakan angkat guru < I-PER/>agamanya bahrawi,2
< I-LOC/>nusantara christing deva p< I-PER/>agi mas bro video pemutar balikan fakta sejarah youtube < I-LOC/>palestina negara pendukung kemerdekaan < I-ORG/>republik < I-LOC/>indonesia bg kadal gurun dungu video palsu begitu cemilan harian,2
munafik kadal gurun namanya,2
gerombolan,2
la caro caro jahiliyahsok suci munafikkadrun laknat,2
mabuk < I-PER/>agama,2
< I-LOC/>samosir orang < I-LOC/>ntt kenal cebongkadrunkepompongkami dukung hati nurani kaya kau udin peak,2
kadal gurun bisanya begini doang tertawa basi konyol drun,2
kaum liberalsekuler media mengajari perbedaan rasis islamophobia rasis antisemit anti china komunis,2
morghuli < I-ORG/>republik < I-LOC/>indonesia jongosnya kadal gurun tulul,2
kadal gurun ngerti data literasi jeplak mikir pakai dengkul,2
kadal gurun tidak diajak kamu pakai kencing onta tongmiskin aje sok duit ngana gigi kamu permak drun cuih,2
makmur deretan mega korupsi era < I-ORG/>sby terbongkar era < I-PER/>jkw kadal gurun kerongkongan telinganya kesumpelan bola bily,4
negara aman,2
cerdas kadal gurun otak taruh bol fanatik coba liyat postingan dokter nyinyirin presiden coba fer nyinyirin kinerja anis tahu kelebihan bayar uang rakyat kamu kerjanya nyinyir dokter tapi pesulap,2
mbaksri daerah imigran kadal gurun pemegang tiket konser musik neraka,2
islamophobia ekstrem paderi hindutva umat islam menyeru penganut hindu menguasai < I-LOC/>mekah melemahkan penguasaan < I-PER/>agama islam,2
setan iblis belenggu manusia model bedebah iblis mengatasnamakan < I-PER/>agama,2
rasis ama adek,2
azri kali sudah tengok orang pakai bendera < I-ORG/>palestine je mesti bodoh acah tegakkan < I-PER/>agama,2
begitu islam < I-LOC/>nusantara pernyataan penganutnya menyesatkan islam garis lurus mengenal guskiyai nu haram mengikuti guskiyai nu sesat gayanya pakaian < I-LOC/>yaman kadal gurun pakai blankon < I-LOC/>nusantara,2
selamat siang akal sehat banyak orang pandai < I-PER/>agama tapi mahir berdusta banyak orang pandai sholat tapi mahir menghujat banyak orang,2
jahat jahat la tunggang < I-PER/>agama tu level tu,2
istilah intoleran gaungkan maksud pemeluk < I-PER/>agama mencurigai umat islam membenci tujuannya suara nga bersatu memilih rakyat terprovokasi nga rakyat tipu daya,2
heran lihat kadal gurun posting foto < I-LOC/>palestina seakan spt neraka uang donasi disana mereka santai,2
mabuk < I-PER/>agama emang kehiduoan dibentuk dibangun perspektif orang dilahirkan dilingkungan berbeda menjudge mabuk < I-PER/>agama rempat menjudge sekuler atau liberal,2
heran kadal gurun mah jgnkan < I-PER/>anies kafir rocky gerung ustadkan,3
menghangatkan suasana kadal gurun menghibur sejatinya kadal gurun pilpres menang penderitaan kadal gurun bertambah sepuluh kasihan druunnn drunnn hidupmu,2
aku kadal gurun pinter wedoks,2
anakyangbaik kulit hitam kamu kali drun kadal gurun setan barat bawa penyakit negara spt belajar china maju drun loser,2
< I-PER/>agamis menyembah < I-PER/>agama tuhan,4
anakyangbaik kadal gurun pengkhianat antinasionalisme kadal gurun sjw sampah ngotorin negara,2
tweet kadal gurun halunya < I-LOC/>nyundul langitatasnamakan rakyat mulu junjungan kadal gurun munafikun wan < I-PER/>yohanes rakyat < I-LOC/>indonesia faktanya < I-LOC/>dki warga ngasi spsp rapor merah dari lbh jakarta dihukum ptun tuk keruk kali saking sanggup kerja paham drun tertawa,2
mbaksri polri ditunggu tindakan kalah gerombolan mabuk < I-PER/>agama,2
negara dikuasai kadal gurun belakangi akal sehat susah maju terbelakang rawan konflik pertumpahan darah ne,2
dibodohi pendukung < I-PER/>anies jualjual < I-PER/>agama akibatnya jakarta han,3
seandainya kpk menelisik formula kegaduhan ciri khas kadal gurun diusik boro,2
hakim haa degenerate tunggang < I-PER/>agama ramai weh kenal camtu sorga tapak kaki somi somi tu pesanan tuhan kau j< I-PER/>aga bini cam teik nasib j< I-PER/>aga bini dorang,4
negara dikuasai kadal gurun belakangi akal sehat susah maju terbelakang rawan konflik pertumpahan darah negara wanita dimuliakan dibibir diperbudak dari aspek < I-LOC/>afganistan contoh nyata cak mano kisanak,2
kadal gurun wati diacak debat cak ujungnya ribut akalnya mentokmereka berfikir pakai nalar pakai dogma islam terbelakang ribut tafsir ratusan,2
sardj< I-PER/>ono proyek sudah makan korban pakde jonan jutaan orang setuju dikasih label nyinyir kadal gurun kam,2
baskoro acara islam < I-PER/>agama penganut < I-LOC/>indonesia < I-PER/>agama dikaitkan hantu radikul teroris < I-PER/>agama dana terbesar wajib vaksin di< I-PER/>tiadakan vaksin habis stocknya,2
media kadal gurun kompor mleduk,2
dibodohi pendukung < I-PER/>anies jualjual < I-PER/>agama akibatnya jakarta han,3
bukti lunas bicara nyemot kadal gurun bahasa tarzan,2
one istri < I-PER/>ganjar kadal gurun coba cek,2
ciri orang mabuk < I-PER/>agama,2
meliala suka tidak suka emang akui kebenarannya tidak kadal gurun garis keras negara,2
bravomantap tapi tidak smua < I-LOC/>yaman bray< I-LOC/>yaman kadal gurun kbanyakan mengaku habib ngrusak kebhinnekaan saber,2
gl kasihan udah sholat kelakuan ngaca < I-PER/>agama mu udah benar hatimu busuk lihat hiasan natal mengamuk lihat patung bunda maria mengamuk ngebom gereja smbl teriak allah maha surga nabi kamu tawarkan,4
blow atas kadal gurun bajwa pelindungnya tuan kadal gurun penjahat,2
rajanya bohong wan got junjungan kadal gurun,2
fakta al< I-PER/>quran < I-PER/>agama hindu eeh dtg ngakuin kamu kabah air zam zam ngimpiii,2
akun pengecut tidak ditanggapin kadal gurun berani lawan tul tidak pori pori,2
jenggot saya tidak kebakar istilah kadal gurun sedikitpun saya kadrunkampret istilah bodoh ituyg saya lawan debat akalnya renungkanlah kalimat,2
kadal gurun girang gemuyuh,2
kelakuan masyarakat sayap kanan < I-PER/>agama emang bodoh,1
syam kadal gurun kejang junjungannya melanggar aturan maksakan menyelenggarakan formulae pencitraan padahal pakai duit apbd semoga diproses kpk tunggu gelar tiker tertawa,2
< I-PER/>tikadrun kebenaran berdasarkan versi kadal gurun cebong berdasarkan prinsip murah kebenaran disandarkan golongan kadruncebong kampret istilah bersifat mengolok bagi< I-PER/>loe kayaknya begitu,2
< I-PER/>quinnanew byk akun model sprt ni akun penista < I-PER/>agama maksud saya,2
kamu menghafal kitab kamu aku ku belum mengerti dalam kitab kamu drun kadal gurun,2
alien rakyat < I-LOC/>indonesia tertipu < I-PER/>jokowi luhut bodoh luhut pandai menipu,1
gila benerbener rasis banget orang asia,2
bedanya islam ekstrimis suka ngancurin nyerang ibadah < I-PER/>agama mayoritas ekstrimis kelakuannya < I-PER/>agama manapun,2
kadal gurun dngk penjilat imigran < I-LOC/>yaman,2
ntar hina salib jin kafir miroritas plintir masuk sel mayoritas hina allah < I-PER/>agama aman dimana leta,2
artikel media kadal gurun berniat mengadu domba warga nu habaib lho nu habib shaleh tawadhu dicintai warga nu habib palsu palsu kayak rijik cebol cabul bencong < I-PER/>bahar warga nu sudah faham,2
kafir < I-PER/>agama kamu sendiriga senggol < I-PER/>agama kalau senggol cuci muka dl wc bacodddd,2
wf muslim terorss < I-PER/>koo rasis,2
manusia asu densus menangkap teroris isis ji afiliasinya < I-LOC/>papua kadal gurun asu rela saudaranya ditangkap densus,4
< I-PER/>shanty pirang dibongkar makam nabi protes penistaan dicium tangan kakinya,2
menfess beda < I-PER/>agama anjing tidak smwa orang islam fak kesel sekali tcih,2
kamu anjiing babiiii kafiir cabuuul modal penganut syiah gerombolan kamu cabuuul fitnah < I-PER/>agama islam ngaca pendeta kamu mesum cabuuul pedofil tukang sodomi ribuan anak anak dibantai bejat biadab < I-PER/>agama kasih pree < I-PER/>agama kafiir cabuuul bejat biadab,1
sibuk cebong kadal gurun beraksi,2
kaum pemegang kunci surga bebas sebebasbebasnya apapun dibacotkanya penistaan < I-PER/>agama apaka,2
dumdum busuknya fanatisme < I-PER/>agama muak arb ateis tajam,2
ustad nggedabrus palsu fitnah penistaan < I-PER/>agama kristen kebal hukum,2
ngaji benar mba paham upload mah bawabawa nama < I-PER/>agama hukum dasarnya paham berguru ustadz,2
menghina orang biadab bangzat iblis k< I-PER/>agak berani bongkar makan nabi < I-PER/>muhammad sil,2
cebong ayo kadal gurun open donasi main diakhirat pertanggung jawabannya rakus uang menjual < I-PER/>aga,2
anjing babi kafiir mesum cabuul tukang ng< I-PER/>elonteee tukang fitnah < I-PER/>agama islam ngaca noh pendeta kamu anjiing babiiii kafiir mesum cabuuul pedofil tukang sodomi anak anak dibantai bejat biadab < I-PER/>agama kasih preet haluuu luuu yaaa < I-PER/>agama ajaran bejat biadab cabuuul,1
media pemberitaan bukti kadal gurun buzzer memfitnah manusia,2
< I-LOC/>pki masuk tes wawasan kebangsaan < I-LOC/>pki mengadu domba memisahkan umat islam al < I-PER/>quran tes kebangsaatan suruh pilih < I-PER/>agama pancasilabiadab tangkap dalang tes kebangsaatan,4
s< I-PER/>eneng banget namanya bahan berantem hubungan orang < I-PER/>agama suka merusak hubungan orang setan s< I-PER/>eneng banget setan emang layak bakar neraka,2
tukang sebar palsu dielukan kadal gurun bodohlah mereka,2
runtuh sampe tetep kuat presiden < I-PER/>agama dipake kedok garong duit apbd < I-LOC/>dki hasut umat pecah belah mengaku ulama tapi hobinya pesan mesum dikabulin doanya udah demo berjilid rintuh yp sampe sekarsng masih utuh kuat,2
otaknya otakk otakk < I-PER/>taliban ikhwanul ngisia layak diikuti < I-LOC/>tpi layak sikapi mem< I-PER/>onopoli < I-PER/>agama dn surga ajingan pion meica dn linggris,2
sampah < I-PER/>agama,2
id pansus berjilid jilid nasbung < I-LOC/>indonesia darurat kadal gurun,2
sumbangan tapi maen ancam logika guru kadal gurun begitu padahal sudah guru tapi budi pekerti bobrok,2
bahrawi beruntung kolom < I-PER/>agama k< I-LOC/>tpitu sah legal dokumen negara teroris < I-PER/>agamanya bedes relijiyus terkaing kaing teroris ber< I-PER/>agamatolong ganjel mulutnya pakai batu bata,2
mantan gub gaberner < I-LOC/>dki otak kadal gurun plerinden,2
meliala udahlah kadal gurun biarin,2
woiii dasar kadal gurun wis tue,2
kadal gurun nuntut thr drun,2
asmara ssma bodoh kerja tidak apa-apa presiden seumur hidup kadal gurun,2
emang sensitif baperan langsung penistaan semoga presiden < I-PER/>prabowo menegakkan hukum adiladilnya,2
kebiasan merendahkan < I-PER/>agama enak jidat lubangke kamu kamu < I-PER/>agama aku kalimat syahadat kamu ng arti syahadatwahabi kamu,2
meliala ha ha ha tua ngaur begini masih cerita masuk surga pakai akal sehat berbuat,2
bahrawi teroris berpenampilan identik < I-PER/>agama jenggotbrewok jidat hitam berbaju gamis celana kaki perempuan pakai hijab syari bercadar hitam hitamitu disangkal atau dipungkiri fakta,2
zionis < I-LOC/>palestina kadal gurun dimari sejenis s< I-PER/>ono mengatasnamakan yahudi dimari mengatasnamakan islam bedanya dimari semoga berkuasa,2
negara bebersih disemua lemb< I-PER/>aganya terkena virus kadal gurun masukan,2
mpu < I-PER/>bahar kadal gurun anjng piaraan cendana,2
nga bawa bawa < I-PER/>agama onta bego,2
bangsat sok paham < I-PER/>agama tidak begini,2
bahrawi nkri harga mati gadein uang rakyat klean teriak radikalisme khilafah,3
blink bodyshaming rasis bawabawa < I-PER/>agamakultur berkelas gegara belain idolnya orang muslim dikatain kampungan,2
baca berita segerombolan penganut < I-PER/>agama nama < I-PER/>agama anut bersukaria menelanjangi perempuan pemandu karaoke mengaraknya melemparkannya laut isis kalah bgmn caramu mengalahkan ideologi,4
ngra rasis giliran dirasisin mengamuk ngerasa tersakiti sok superior lupa ngehargain orang minim empati kdrt bundir bullying benerbener parah misoginis patriarki lengkap,2
< I-PER/>agamaam< I-LOC/>pkitab kau imani membuatmu menghargai orang lainbertindaklahkencingi bakarlah kitabmu kau,2
kiai kontol ahli < I-PER/>agama cabul tertawa ustad ustazah cabulin santrwati wow anjing sekolah < I-PER/>agama maksiat wkwkwwk ngajarin ngaji ngentot muridnya,2
kusut rezim setan kamu konsisten ama omongan elolo tol bawa bawa < I-PER/>agama vaksinkalau gobloksekolah s< I-PER/>ono,2
bodoh kadal gurun emang bodoh,2
wahh mantab kadal gurun boneka mamarika kadal gurun boneka hebat kadal gurun,2
< I-PER/>shanty pokoknya jualan < I-PER/>agama auto kaya raya,4
lhu kafir < I-PER/>agama pemeluk < I-PER/>agama bodoh dipiara,2
kelakuan kadal gurun,2
tergolong orang bego kadal gurun,2
bangsa sulit disenggol < I-PER/>agama langsung percayalgsg nurut k< I-PER/>agak pakai logika l< I-PER/>agilgsg kaya kebo dicocok idungnya,2
anakkolong rasis fakta kental darah naluri kearabannya pointnya coba main politik identitas begitu lho nies drun maksudnya,2
engga berpengaruh isu kadrunisu utang idu ijasah palsu isu oli garki kadal gurun mati penasaran,2
mabuk < I-PER/>agama plz,2
winda < I-LOC/>indonesia mabuk < I-PER/>agama,2
ayo dukung densus membasmi teroris kadal gurun kroninya,2
wkwkwkwkwkwkwkwkwkkkkkk lucu ciri khas kadal gurun fitnah,2
penggemar mu sapa s< I-PER/>eneng < I-PER/>glazer njenk udah bertahuntahun demo denger,4
buzzer bayaran israhell lihat tentara < I-PER/>zionist bersikap pengecut menakuti anak anak < I-LOC/>palestina menja,3
malu buzzer idealisme,3
kak bee coba anak mu atlas biu berantem hehehe takut demo warga,4
demo l< I-PER/>agi,4
peraya haknya terpenuhi lakukan demo terselubung,3
kerasa demo dpr tempo,4
demo ricuh aksi unjuk penolakan uu ciptaker ricuh jelang buka puasa,4
dm langsung kak operatornya out of topic buzzer,3
buzzer,3
kena demo anak demdud banh aku ambil,4
rd mission juga pling menarik dari reveal demo l< I-PER/>agunya enak bgttt hrus pindah tim tapi bsa tetep tampilin terbaik pas denger demonya aku pribadi suka smua l< I-PER/>agunya kecuali supercharger no offense tapi memang not my cup of tea,4
tv dari gbr orang mn boneka mn korlap demo mn majikan kamu b< I-PER/>ag nasbung pong,4
sulaeman buzzer israel postingan,4
< I-ORG/>republik < I-LOC/>indonesia taruhan pindah < I-PER/>agama uangnya boro dib< I-PER/>agiin rakyatyg bancakan pejabat pemimpin negara partai buzzer cukong rakyat cuma dapet fotonya doang meringis deket topo dapur,3
news demo,3
demo orang < I-PER/>anies,4
semangat demo memperjuangkan keadilan,4
isu pemukulan warga < I-LOC/>papua upaya provokasi ganggu keamanan < I-LOC/>papua,4
buzzer < I-PER/>aniestp demokarat < I-PER/>luluhlantakan ma apa < I-PER/>anaspencapresan < I-PER/>anies g< I-PER/>agal,3
udah dari eks napi koruptor dielukan belum lahir atau belum buzzer,3
